"symbol","date","open","high","close","volume","adj","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange"
"HFBC",2017-07-19,14.24,14.24,14.24,300,14.24,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-20,14.21,14.22,14.22,1700,14.22,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-21,14.6,14.64,14.64,3900,14.64,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-24,14.64,14.66,14.6,2600,14.6,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-25,14.44,14.75,14.4,4000,14.4,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-26,14.6,14.6,14.6,100,14.6,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-27,14.2,14.75,14.74,4400,14.74,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HFBC",2017-07-28,14.71,14.88,14.75,2000,14.75,"HopFed Bancorp, Inc.",14.75,"$99.08M",NA,"Finance","Major Banks","NASDAQ"
"HK",2017-07-03,4.59,4.93,4.88,1957900,4.88,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-05,4.89,4.97,4.43,3409400,4.43,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-06,4.51,4.56,4.36,2697100,4.36,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-07,4.28,4.3,4.2,1703000,4.2,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-10,4.15,4.53,4.46,2244300,4.46,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-11,4.46,6.84,6.75,28025300,6.75,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-12,6.53,6.77,6.37,10404900,6.37,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-13,6.6,6.71,6.56,3927000,6.56,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-14,6.57,6.83,6.78,3684700,6.78,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-17,6.78,6.91,6.56,2438700,6.56,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-18,6.61,6.83,6.57,2852700,6.57,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-19,6.51,7.04,6.92,3580200,6.92,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-20,7.01,7.06,6.81,2462400,6.81,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-21,6.86,7.03,6.81,2243500,6.81,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-24,6.85,7,6.78,3290600,6.78,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-25,6.95,7.15,6.93,4804000,6.93,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-26,7.15,7.16,6.94,4738500,6.94,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-27,6.9,6.93,6.68,3684300,6.68,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"HK",2017-07-28,6.64,6.8,6.67,3463600,6.67,"Halcon Resources Corporation",6.67,"$994.52M",NA,"Energy","Oil & Gas Production","NYSE"
"IBB",2017-07-03,311.89,313.59,310.950012,521800,310.950012,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-05,312.23,316.18,315.290009,1508400,315.290009,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-06,313.25,314.58,310.450012,1099300,310.450012,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-07,312.93,313.62,312.459991,756400,312.459991,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-10,312.95,313.09,309.940002,640400,309.940002,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-11,311.35,312.65,312.01001,1076400,312.01001,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-12,314.59,314.62,314.01001,1107700,314.01001,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-13,314.72,318.13,316.410004,2033000,316.410004,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-14,316.81,318.28,316.410004,815400,316.410004,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-17,317.09,318.56,315.079987,803700,315.079987,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-18,315.05,315.42,315.140015,746900,315.140015,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-19,319.04,322,319.630005,1028800,319.630005,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-20,320.96,324.61,322.920013,1370700,322.920013,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-21,322.79,325.3,324.880005,1291200,324.880005,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-24,324.99,327.54,327.339996,1033500,327.339996,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-25,329.83,329.9,323.809998,1664900,323.809998,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-26,324.59,326.65,325.899994,762800,325.899994,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-27,328.77,328.86,319.790009,1849800,319.790009,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IBB",2017-07-28,318.33,322.62,321.820007,732100,321.820007,"iShares Nasdaq Biotechnology Index Fund",321.82,"$9.94B",NA,NA,NA,"NASDAQ"
"IOTS",2017-07-03,4.6,4.6,4.35,29300,4.35,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-05,4.4,4.55,4.45,25000,4.45,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-06,4.45,4.575,4.45,16100,4.45,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-07,4.5,4.6,4.6,14500,4.6,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-10,4.55,4.95,4.9,68000,4.9,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-11,4.95,4.95,4.75,13100,4.75,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-12,4.7,4.75,4.75,16900,4.75,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-13,4.75,4.75,4.7,16300,4.7,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-14,4.65,4.75,4.75,52800,4.75,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-17,4.7,4.7,4.5,8000,4.5,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-18,4.55,4.75,4.7,6200,4.7,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-19,4.75,4.95,4.9,33000,4.9,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-20,4.95,5,4.95,11200,4.95,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-21,4.9,4.95,4.95,48000,4.95,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-24,4.95,5,4.85,34600,4.85,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-25,4.855,5.1,5,19900,5,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-26,5.15,5.15,4.85,111400,4.85,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-27,4.85,5.05,4.65,43500,4.65,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"IOTS",2017-07-28,4.7,4.75,4.75,9300,4.75,"Adesto Technologies Corporation",4.75,"$98.98M",2015,"Technology","Semiconductors","NASDAQ"
"JBHT",2017-07-03,92.04,93.48,93.220001,551900,93.220001,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-05,93.21,94.17,93.25,1604900,93.25,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-06,93.91,93.92,92.25,1085500,92.25,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-07,92.71,93.94,93.650002,1122200,93.650002,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-10,93.42,93.7,92.730003,1155800,92.730003,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-11,92.42,92.72,91.470001,824900,91.470001,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-12,92.17,93.39,91.949997,582800,91.949997,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-13,92.09,92.25,91.260002,1146100,91.260002,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-14,91.26,92.3,91.849998,1031400,91.849998,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-17,90.48,94.45,93.529999,2422100,93.529999,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-18,93.18,93.75,92.010002,1125100,92.010002,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-19,92.08,92.14,91.699997,804300,91.699997,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-20,91.51,91.77,91.529999,530400,91.529999,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-21,91.3,92.16,91.559998,1092700,91.559998,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-24,91.33,91.71,91.540001,718300,91.540001,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-25,92.3,94.05,93.360001,971000,93.360001,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-26,93.48,93.84,93.599998,729600,93.599998,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-27,93.18,93.4,90.849998,1078000,90.849998,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"JBHT",2017-07-28,90.7,91.61,90.370003,712800,90.370003,"J.B. Hunt Transport Services, Inc.",90.37,"$9.89B",NA,"Transportation","Trucking Freight/Courier Services","NASDAQ"
"LTRPB",2017-07-03,11.305,11.305,11.305,0,11.305,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-05,11.305,11.305,11.305,0,11.305,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-06,11.305,11.305,11.305,0,11.305,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-07,11.305,11.305,11.305,0,11.305,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-10,11.305,11.305,11.305,0,11.305,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-11,11.305,11.305,11.305,0,11.305,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-12,12.35,12.395,12.395,800,12.395,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-13,11.45,11.45,11.45,500,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-14,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-17,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-18,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-19,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-20,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-21,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-24,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-25,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-26,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-27,11.45,11.45,11.45,0,11.45,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"LTRPB",2017-07-28,12.4,13.1,13.1,200,13.1,"Liberty TripAdvisor Holdings, Inc.",13.1,"$982.54M",NA,"Technology","EDP Services","NASDAQ"
"MSBF",2017-07-03,17.6,17.65,17.549999,3100,17.549999,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-05,17.34,17.34,17.34,300,17.34,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-06,17.45,17.5,17.5,1500,17.5,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-07,17.15,17.5,17.5,8200,17.5,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-10,17.4,17.55,17.549999,3000,17.549999,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-11,17.65,17.65,17.200001,900,17.200001,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-12,17.35,17.45,17.450001,2200,17.450001,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-13,17.45,17.5,17.5,400,17.5,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-14,17.2,17.5,17.5,600,17.5,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-17,17.5,17.5,17.15,5900,17.15,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-18,17.45,17.47,17.299999,1000,17.299999,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-19,17.15,17.15,17.15,400,17.15,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-20,17.41,17.65,17.5,1400,17.5,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-21,17.45,17.5,17.450001,2000,17.450001,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-24,17.5,17.5,17.43,5600,17.43,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-25,17.45,17.5,17.35,3700,17.35,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-26,17.45,17.5,17.5,200,17.5,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-27,17.38,17.38,17.379999,400,17.379999,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSBF",2017-07-28,17.45,17.45,17.25,2100,17.25,"MSB Financial Corp.",17.2501,"$98.83M",NA,"Finance","Savings Institutions","NASDAQ"
"MSCI",2017-07-03,103.44,103.82,102.790001,193900,102.790001,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-05,103.06,103.41,103.080002,388900,103.080002,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-06,102.54,103.35,102.279999,684100,102.279999,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-07,102.7,103.22,102.540001,428900,102.540001,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-10,102.75,103.69,102.989998,517700,102.989998,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-11,103.73,105.74,105.25,737200,105.25,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-12,105.74,106.27,105.400002,369300,105.400002,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-13,105.47,106.25,106.099998,545700,106.099998,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-14,106.11,108.2,107.449997,316500,107.449997,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-17,107.35,107.81,106.980003,236700,106.980003,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-18,106.8,107.46,106.980003,313500,106.980003,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-19,107.3,107.85,107.589996,247900,107.589996,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-20,107.79,108.27,107.400002,139700,107.400002,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-21,107.17,108.38,108.150002,148500,108.150002,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-24,108.14,109.22,108.980003,276800,108.980003,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-25,109.6,110.53,110.260002,544400,110.260002,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-26,110.74,110.77,110.349998,327700,110.349998,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-27,110.8,110.8,109.809998,430400,109.809998,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MSCI",2017-07-28,109.75,110.58,110.370003,304100,110.370003,"MSCI Inc",110.37,"$9.98B",NA,"Miscellaneous","Business Services","NYSE"
"MYI",2017-07-03,14.418,14.438,14.33,40700,14.262704,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-05,14.367,14.418,14.29,119300,14.222892,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-06,14.317,14.367,14.21,94500,14.143268,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-07,14.257,14.347,14.26,59100,14.193033,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-10,14.327,14.458,14.39,53100,14.322423,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-11,14.448,14.558,14.48,63000,14.412,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-12,14.46,14.5,14.39,62500,14.39,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-13,14.45,14.48,14.36,127900,14.36,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-14,14.43,14.48,14.48,41200,14.48,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-17,14.48,14.5,14.42,78700,14.42,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-18,14.42,14.48,14.4,60800,14.4,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-19,14.42,14.47,14.38,64000,14.38,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-20,14.43,14.44,14.38,44000,14.38,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-21,14.4,14.48,14.45,37400,14.45,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-24,14.44,14.45,14.39,45600,14.39,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-25,14.38,14.38,14.35,85000,14.35,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-26,14.31,14.44,14.43,47100,14.43,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-27,14.4,14.47,14.38,101900,14.38,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"MYI",2017-07-28,14.41,14.56,14.56,66900,14.56,"Blackrock MuniYield Quality Fund III, Inc.",14.56,"$990.79M",NA,NA,NA,"NYSE"
"NE",2017-07-03,3.66,4.05,3.91,9485900,3.91,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-05,3.86,3.87,3.77,8931500,3.77,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-06,3.74,3.77,3.52,13692300,3.52,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-07,3.45,3.51,3.39,12617800,3.39,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-10,3.34,3.59,3.57,9144100,3.57,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-11,3.55,3.75,3.69,17100000,3.69,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-12,3.78,3.87,3.7,13626500,3.7,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
"NE",2017-07-13,3.7,3.92,3.88,9906600,3.88,"Noble Corporation",4.04,"$988.53M",NA,"Energy","Oil & Gas Production","NYSE"
